1,2,journal,title
2018-04-24,2018-10-15,Social Psychiatry and Psychiatric Epidemiology,Talking about depression during interactions with GPs: a qualitative study exploring older people’s accounts of their depression narratives
2018-04-24,2018-10-15,Community Mental Health Journal,Talking about depression during interactions with GPs: a qualitative study exploring older people’s accounts of their depression narratives
2018-04-24,2018-10-15,Pharmacological Reports,Talking about depression during interactions with GPs: a qualitative study exploring older people’s accounts of their depression narratives
2018-04-24,2018-10-15,Biological Trace Element Research,Talking about depression during interactions with GPs: a qualitative study exploring older people’s accounts of their depression narratives
2018-04-24,2018-10-15,Psychopharmacology,Talking about depression during interactions with GPs: a qualitative study exploring older people’s accounts of their depression narratives
2018-04-24,2018-10-15,CME,Talking about depression during interactions with GPs: a qualitative study exploring older people’s accounts of their depression narratives
2018-04-24,2018-10-15,Journal of Abnormal Child Psychology,Talking about depression during interactions with GPs: a qualitative study exploring older people’s accounts of their depression narratives
2018-05-11,2018-08-01,Journal of Youth and Adolescence,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Psychopharmacology,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,MMW - Fortschritte der Medizin,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Huisarts en wetenschap,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Journal of Youth and Adolescence,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Community Mental Health Journal,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Community Mental Health Journal,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Quality of Life Research,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Huisarts en wetenschap,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Journal of Child and Family Studies,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Journal of Youth and Adolescence,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Journal of Abnormal Child Psychology,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Advances in Therapy,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Digestive Diseases and Sciences,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Social Theory & Health,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Psychopharmacology,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Journal of Autism and Developmental Disorders,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-05-11,2018-08-01,Community Mental Health Journal,Depressive Symptomology as a Moderator of Friend Selection and Influence on Substance Use Involvement: Estimates from Grades 6 to 12 in Six Longitudinal School-Based Social Networks
2018-04-08,2018-08-23,Neurochemical Research,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-04-08,2018-08-23,Journal of Inherited Metabolic Disease,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-04-08,2018-08-23,Brain Topography,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-04-08,2018-08-23,Molecular Neurobiology,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-04-08,2018-08-23,Psychopharmacology,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-04-08,2018-08-23,Drugs,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-04-08,2018-08-23,Journal of Evolutionary Biochemistry and Physiology,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-04-08,2018-08-23,Current Psychiatry Reports,"Effects of Modafinil on Clonic Seizure Threshold Induced by Pentylenetetrazole in Mice: Involvement of Glutamate, Nitric oxide, GABA, and Serotonin Pathways"
2018-03-15,2018-09-27,Current Hypertension Reports,Collaborative mental health care program versus a general practitioner program and usual care for treatment of patients with mental or neurological disorders in Germany: protocol of a multiperspective evaluation study
2018-06-20,2018-09-11,Current Psychiatry Reports,Comorbidity of migraine with ADHD in adults
2018-06-20,2018-09-11,Behavioral Ecology and Sociobiology,Comorbidity of migraine with ADHD in adults
2018-06-20,2018-09-11,Psychopharmacology,Comorbidity of migraine with ADHD in adults
2018-06-20,2018-09-11,Neuroscience and Behavioral Physiology,Comorbidity of migraine with ADHD in adults
2018-06-20,2018-09-11,Journal of Neural Transmission,Comorbidity of migraine with ADHD in adults
2018-06-20,2018-09-11,Brain Imaging and Behavior,Comorbidity of migraine with ADHD in adults
2018-01-02,2018-04-05,Neuroscience Bulletin,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Neurochemical Journal,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Journal of Behavioral Medicine,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Neuroscience and Behavioral Physiology,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Bulletin of Experimental Biology and Medicine,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Neuroscience and Behavioral Physiology,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Cognitive Therapy and Research,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Maternal and Child Health Journal,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Journal of Abnormal Child Psychology,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Neurotoxicity Research,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Archives of Women's Mental Health,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,AIDS and Behavior,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,European Journal of Nutrition,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Archives of Pharmacal Research,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,Archives of Women's Mental Health,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2018-01-02,2018-04-05,International Journal of Mental Health and Addiction,SIRT1 rs3758391 and Major Depressive Disorder: New Data and Meta-Analysis
2016-04-04,2017-08-04,European Journal of Psychology of Education,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Journal of Racial and Ethnic Health Disparities,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Journal of Religion and Health,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Journal of Neural Transmission,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Journal of NeuroVirology,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Mindfulness,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,European Journal of Nutrition,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Archives of Women's Mental Health,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,European Journal of Nutrition,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Mindfulness,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Maternal and Child Health Journal,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Archives of Women's Mental Health,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Metabolic Brain Disease,Adjustment to college and prediction of depression during post-secondary transition
2016-04-04,2017-08-04,Der Schmerz,Adjustment to college and prediction of depression during post-secondary transition
2017-09-08,2018-02-12,Molecular Neurobiology,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Cognitive Therapy and Research,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Journal of Immigrant and Minority Health,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Reactions Weekly,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Community Mental Health Journal,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Journal of Racial and Ethnic Health Disparities,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Aesthetic Plastic Surgery,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,AIDS and Behavior,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Molecular Neurobiology,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Reactions Weekly,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,AIDS and Behavior,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Cognitive Therapy and Research,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,European Archives of Psychiatry and Clinical Neuroscience,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,International Journal of Mental Health and Addiction,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2017-09-08,2018-02-12,Mindfulness,NLRs as Helpline in the Brain: Mechanisms and Therapeutic Implications
2016-09-05,2016-12-21,Neuroscience and Behavioral Physiology,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Zeitschrift für Psychodrama und Soziometrie,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Mindfulness,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Journal of Behavioral Medicine,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Academic Psychiatry,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Maternal and Child Health Journal,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,World Journal of Urology,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Inflammation Research,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Neuroradiology,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,European Archives of Psychiatry and Clinical Neuroscience,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Journal of Youth and Adolescence,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2016-09-05,2016-12-21,Journal of Youth and Adolescence,Effects of Oxytocin and Thyroliberin on Anxiety in Male White Mice in Social Stress
2018-04-03,2018-09-18,Current Treatment Options in Neurology,Community based telepsychiatry service for older adults residing in a rural and remote region- utilization pattern and satisfaction among stakeholders
2017-11-22,2018-06-19,Current Addiction Reports,Literature review to assemble the evidence for response scales used in patient-reported outcome measures
2017-11-22,2018-06-19,CNS Drugs,Literature review to assemble the evidence for response scales used in patient-reported outcome measures
2017-11-22,2018-06-19,Philosophia,Literature review to assemble the evidence for response scales used in patient-reported outcome measures
2017-11-22,2018-06-19,Journal of Psychopathology and Behavioral Assessment,Literature review to assemble the evidence for response scales used in patient-reported outcome measures
2017-11-22,2018-06-19,Current Treatment Options in Pediatrics,Literature review to assemble the evidence for response scales used in patient-reported outcome measures
2017-11-22,2018-06-19,Phenomenology and the Cognitive Sciences,Literature review to assemble the evidence for response scales used in patient-reported outcome measures
2017-11-22,2018-06-19,PharmacoEconomics & Outcomes News,Literature review to assemble the evidence for response scales used in patient-reported outcome measures
2017-04-09,2018-05-11,Pharmacological Reports,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Current Anesthesiology Reports,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Psychiatric Quarterly,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Psychopharmacology,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Obesity Surgery,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Psychological Injury and Law,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Psychopharmacology,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Cell and Tissue Research,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Neurochemical Research,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Journal of Autism and Developmental Disorders,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Psychiatric Quarterly,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Journal of Gambling Studies,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Quality of Life Research,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Pharmacological Reports,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Der Nervenarzt,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Journal of Occupational Rehabilitation,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2017-04-09,2018-05-11,Journal of Child and Family Studies,The role of nitric oxide—cGMP pathway in selegiline antidepressant-like effect in the mice forced swim test
2018-01-06,2018-04-09,Pharmacological Reports,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Journal of Neurology,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Journal of Child & Adolescent Trauma,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Social Psychiatry and Psychiatric Epidemiology,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Drugs & Aging,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Clinical Child and Family Psychology Review,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Clinical Child and Family Psychology Review,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Current Sexual Health Reports,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Journal of Health Service Psychology,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Journal of Microbiology,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Journal of Gambling Studies,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Administration and Policy in Mental Health and Mental Health Services Research,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,Der Nervenarzt,Glutamate heteroreceptor complexes in the brain
2018-01-06,2018-04-09,"Culture, Medicine, and Psychiatry",Glutamate heteroreceptor complexes in the brain
2017-10-31,2018-08-06,Current Psychiatry Reports,"Development of a personalized diagnostic model for kidney stone disease tailored to acute care by integrating large clinical, demographics and laboratory data: the diagnostic acute care algorithm - kidney stones (DACA-KS)"
2017-10-31,2018-08-06,Current Psychiatry Reports,"Development of a personalized diagnostic model for kidney stone disease tailored to acute care by integrating large clinical, demographics and laboratory data: the diagnostic acute care algorithm - kidney stones (DACA-KS)"
2017-10-31,2018-08-06,Current Psychiatry Reports,"Development of a personalized diagnostic model for kidney stone disease tailored to acute care by integrating large clinical, demographics and laboratory data: the diagnostic acute care algorithm - kidney stones (DACA-KS)"
2017-10-31,2018-08-06,Current Psychiatry Reports,"Development of a personalized diagnostic model for kidney stone disease tailored to acute care by integrating large clinical, demographics and laboratory data: the diagnostic acute care algorithm - kidney stones (DACA-KS)"
2017-10-31,2018-08-06,Current Psychiatry Reports,"Development of a personalized diagnostic model for kidney stone disease tailored to acute care by integrating large clinical, demographics and laboratory data: the diagnostic acute care algorithm - kidney stones (DACA-KS)"
2017-11-01,2018-06-28,Current Psychiatry Reports,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Cognitive Therapy and Research,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Brain Imaging and Behavior,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Journal of Racial and Ethnic Health Disparities,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Community Mental Health Journal,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Cognitive Therapy and Research,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Naunyn-Schmiedeberg's Archives of Pharmacology,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Cognitive Therapy and Research,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2017-11-01,2018-06-28,Current Psychiatry Reports,"Associations of physical activity and fruit and vegetable intake with well-being and depressive symptoms among obese schoolchildren in Wuhan, China: a cross-sectional study"
2018-02-07,2018-05-10,International Urology and Nephrology,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Mindfulness,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Surgical Endoscopy,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Journal of Immigrant and Minority Health,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Supportive Care in Cancer,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Community Mental Health Journal,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Community Mental Health Journal,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Cognitive Therapy and Research,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Bulletin of Experimental Biology and Medicine,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Journal of Family Violence,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Molecular Neurobiology,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Journal of Racial and Ethnic Health Disparities,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Child Psychiatry & Human Development,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Journal of Assisted Reproduction and Genetics,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Supportive Care in Cancer,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Archives of Women's Mental Health,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Metabolic Brain Disease,A holistic approach to factors affecting depression in haemodialysis patients
2018-02-07,2018-05-10,Reactions Weekly,A holistic approach to factors affecting depression in haemodialysis patients
2017-09-19,2018-01-29,Calcified Tissue International,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Journal of Behavioral Medicine,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,European Journal of Clinical Pharmacology,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Journal of Genetic Counseling,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Neurochemical Research,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,AIDS and Behavior,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Cognitive Therapy and Research,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Journal of Youth and Adolescence,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Theoretical Medicine and Bioethics,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Cellular and Molecular Life Sciences,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Journal of Racial and Ethnic Health Disparities,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Science and Engineering Ethics,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Brain Imaging and Behavior,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Journal of Racial and Ethnic Health Disparities,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Endocrine,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Pediatric Drugs,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2017-09-19,2018-01-29,Journal of Neurology,Selective Serotonin Reuptake Inhibitors (SSRIs) and Markers of Bone Turnover in Men
2018-04-13,2018-06-12,Community Mental Health Journal,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,European Geriatric Medicine,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Archives of Sexual Behavior,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Motivation and Emotion,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,International Journal of Behavioral Medicine,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Community Mental Health Journal,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Journal of Abnormal Child Psychology,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Metabolic Brain Disease,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Journal of Autism and Developmental Disorders,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Heart and Vessels,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Reactions Weekly,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Community Mental Health Journal,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Journal of Abnormal Child Psychology,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,Mindfulness,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-04-13,2018-06-12,AIDS and Behavior,Depressive symptoms in stroke patients treated and non-treated with intravenous thrombolytic therapy: a 1-year follow-up study
2018-06-12,2018-07-09,Journal of Medical Systems,Mindfulness for children with ADHD and Mindful Parenting (MindChamp): Protocol of a randomised controlled trial comparing a family Mindfulness-Based Intervention as an add-on to care-as-usual with care-as-usual only
2018-06-12,2018-07-09,Current Psychiatry Reports,Mindfulness for children with ADHD and Mindful Parenting (MindChamp): Protocol of a randomised controlled trial comparing a family Mindfulness-Based Intervention as an add-on to care-as-usual with care-as-usual only
2018-06-12,2018-07-09,Current Psychiatry Reports,Mindfulness for children with ADHD and Mindful Parenting (MindChamp): Protocol of a randomised controlled trial comparing a family Mindfulness-Based Intervention as an add-on to care-as-usual with care-as-usual only
2018-06-12,2018-07-09,Current Psychiatry Reports,Mindfulness for children with ADHD and Mindful Parenting (MindChamp): Protocol of a randomised controlled trial comparing a family Mindfulness-Based Intervention as an add-on to care-as-usual with care-as-usual only
