1,2,journal,title
2017-06-16,2018-09-12,BioDrugs,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Journal of Religion and Health,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Journal of Community Health,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Journal of Religion and Health,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Journal of Technology in Behavioral Science,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Journal of Bioenergetics and Biomembranes,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Child Indicators Research,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,European Child & Adolescent Psychiatry,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Psychological Injury and Law,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-06-16,2018-09-12,Sleep and Breathing,"Neuropattern, a Translational Tool to Reduce Stress at Work – a Pilot Study"
2017-08-16,2018-10-24,Current Rheumatology Reports,"Diagnosis of somatoform disorders in primary care: diagnostic agreement, predictors, and comaprisons with depression and anxiety"
2017-08-16,2018-10-24,Pharmaceutical Research,"Diagnosis of somatoform disorders in primary care: diagnostic agreement, predictors, and comaprisons with depression and anxiety"
2017-08-16,2018-10-24,Current Neurology and Neuroscience Reports,"Diagnosis of somatoform disorders in primary care: diagnostic agreement, predictors, and comaprisons with depression and anxiety"
2017-08-16,2018-10-24,Current Psychiatry Reports,"Diagnosis of somatoform disorders in primary care: diagnostic agreement, predictors, and comaprisons with depression and anxiety"
2017-08-16,2018-10-24,Pharmaceutical Research,"Diagnosis of somatoform disorders in primary care: diagnostic agreement, predictors, and comaprisons with depression and anxiety"
2017-08-16,2018-10-24,Current Gastroenterology Reports,"Diagnosis of somatoform disorders in primary care: diagnostic agreement, predictors, and comaprisons with depression and anxiety"
2018-07-08,2018-10-22,Psychopharmacology,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,European Child & Adolescent Psychiatry,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Russian Journal of Genetics,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Pharmacological Reports,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Clinical Oral Investigations,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Administration and Policy in Mental Health and Mental Health Services Research,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,International Journal of Colorectal Disease,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Quality of Life Research,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Social Psychiatry and Psychiatric Epidemiology,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Community Mental Health Journal,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Pharmacological Reports,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Biological Trace Element Research,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Psychopharmacology,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,CME,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Journal of Abnormal Child Psychology,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Journal of Autism and Developmental Disorders,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-08,2018-10-22,Neurotoxicity Research,Transition-transversion encoding and genetic relationship metric in ReliefF feature selection improves pathway enrichment in GWAS
2018-07-10,2018-09-11,MMW - Fortschritte der Medizin,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Huisarts en wetenschap,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Journal of Youth and Adolescence,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Community Mental Health Journal,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Community Mental Health Journal,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Quality of Life Research,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Huisarts en wetenschap,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Journal of Child and Family Studies,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Journal of Youth and Adolescence,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Journal of Abnormal Child Psychology,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Advances in Therapy,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Digestive Diseases and Sciences,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Social Theory & Health,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Psychopharmacology,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Journal of Autism and Developmental Disorders,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Community Mental Health Journal,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Neurochemical Research,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-07-10,2018-09-11,Journal of Inherited Metabolic Disease,Erfolgreiche Behandlung in der Tagklinik — erlebte Veränderungen aus Sicht der Patienten
2018-03-14,2018-06-29,Brain Topography,Longitudinal Assessment of Hippocampal Atrophy in Midlife and Early Old Age: Contrasting Manual Tracing and Semi-automated Segmentation (FreeSurfer)
2018-03-14,2018-06-29,Molecular Neurobiology,Longitudinal Assessment of Hippocampal Atrophy in Midlife and Early Old Age: Contrasting Manual Tracing and Semi-automated Segmentation (FreeSurfer)
2018-03-14,2018-06-29,Psychopharmacology,Longitudinal Assessment of Hippocampal Atrophy in Midlife and Early Old Age: Contrasting Manual Tracing and Semi-automated Segmentation (FreeSurfer)
2018-03-14,2018-06-29,Drugs,Longitudinal Assessment of Hippocampal Atrophy in Midlife and Early Old Age: Contrasting Manual Tracing and Semi-automated Segmentation (FreeSurfer)
2018-03-14,2018-06-29,Journal of Evolutionary Biochemistry and Physiology,Longitudinal Assessment of Hippocampal Atrophy in Midlife and Early Old Age: Contrasting Manual Tracing and Semi-automated Segmentation (FreeSurfer)
2018-03-14,2018-06-29,Current Psychiatry Reports,Longitudinal Assessment of Hippocampal Atrophy in Midlife and Early Old Age: Contrasting Manual Tracing and Semi-automated Segmentation (FreeSurfer)
2018-03-14,2018-06-29,Current Hypertension Reports,Longitudinal Assessment of Hippocampal Atrophy in Midlife and Early Old Age: Contrasting Manual Tracing and Semi-automated Segmentation (FreeSurfer)
2018-03-30,2018-09-24,Current Psychiatry Reports,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2018-03-30,2018-09-24,Behavioral Ecology and Sociobiology,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2018-03-30,2018-09-24,Psychopharmacology,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2018-03-30,2018-09-24,Neuroscience and Behavioral Physiology,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2018-03-30,2018-09-24,Journal of Neural Transmission,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2018-03-30,2018-09-24,Brain Imaging and Behavior,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2018-03-30,2018-09-24,Neuroscience Bulletin,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2018-03-30,2018-09-24,Neurochemical Journal,Mitogen-stimulated cell proliferation and cytokine production in major depressive disorder patients
2017-12-02,2018-05-09,Journal of Behavioral Medicine,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Neuroscience and Behavioral Physiology,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Bulletin of Experimental Biology and Medicine,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Neuroscience and Behavioral Physiology,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Cognitive Therapy and Research,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Maternal and Child Health Journal,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Journal of Abnormal Child Psychology,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Neurotoxicity Research,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Archives of Women's Mental Health,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,AIDS and Behavior,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,European Journal of Nutrition,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Archives of Pharmacal Research,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Archives of Women's Mental Health,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,International Journal of Mental Health and Addiction,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,European Journal of Psychology of Education,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2017-12-02,2018-05-09,Journal of Racial and Ethnic Health Disparities,Perinatal depression prevention through home visitation: a cluster randomized trial of mothers and babies 1-on-1
2018-06-03,2018-08-21,Mindfulness,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,Journal of Behavioral Medicine,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,Academic Psychiatry,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,Maternal and Child Health Journal,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,World Journal of Urology,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,Inflammation Research,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,Neuroradiology,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,European Archives of Psychiatry and Clinical Neuroscience,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,Journal of Youth and Adolescence,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2018-06-03,2018-08-21,Journal of Youth and Adolescence,Urinary tract infections in a geriatric sub-acute ward-health correlates and atypical presentations
2017-11-30,2018-09-05,Current Psychiatry Reports,"Long-term psychiatric inpatients’ perspectives on weight gain, body satisfaction, diet and physical activity: a mixed methods study"
2017-11-30,2018-09-05,Current Psychiatry Reports,"Long-term psychiatric inpatients’ perspectives on weight gain, body satisfaction, diet and physical activity: a mixed methods study"
2018-01-09,2018-08-13,Current Addiction Reports,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,CNS Drugs,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,Philosophia,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,Journal of Psychopathology and Behavioral Assessment,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,Current Treatment Options in Pediatrics,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,Phenomenology and the Cognitive Sciences,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,PharmacoEconomics & Outcomes News,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,Current Behavioral Neuroscience Reports,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-01-09,2018-08-13,Journal of Clinical Psychology in Medical Settings,N-acetylcysteine as add-on to antidepressant medication in therapy refractory major depressive disorder patients with increased inflammatory activity: study protocol of a double-blind randomized placebo-controlled trial
2018-03-14,2018-06-20,European Journal of Nutrition,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,"Journal of Economics, Race, and Policy",Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Reactions Weekly,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Current Addiction Reports,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Molecular Neurobiology,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Journal of Maxillofacial and Oral Surgery,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Somnologie,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Pharmacological Reports,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Psychological Injury and Law,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,International Journal of Cognitive Therapy,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Psychiatric Quarterly,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,European Child & Adolescent Psychiatry,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Journal of Health Service Psychology,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-03-14,2018-06-20,Pharmacological Reports,Molecular basis of atypicality of bupropion inferred from its receptor engagement in nervous system tissues
2018-02-06,2018-08-07,Current Psychiatry Reports,"Prompt mental health care, the Norwegian version of IAPT: clinical outcomes and predictors of change in a multicenter cohort study"
2018-02-06,2018-08-07,Current Psychiatry Reports,"Prompt mental health care, the Norwegian version of IAPT: clinical outcomes and predictors of change in a multicenter cohort study"
2018-02-06,2018-08-07,Current Psychiatry Reports,"Prompt mental health care, the Norwegian version of IAPT: clinical outcomes and predictors of change in a multicenter cohort study"
2018-02-06,2018-08-07,Current Psychiatry Reports,"Prompt mental health care, the Norwegian version of IAPT: clinical outcomes and predictors of change in a multicenter cohort study"
2018-02-06,2018-08-07,Current Psychiatry Reports,"Prompt mental health care, the Norwegian version of IAPT: clinical outcomes and predictors of change in a multicenter cohort study"
2018-04-17,2018-07-31,Current Psychiatry Reports,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Cognitive Therapy and Research,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Brain Imaging and Behavior,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Journal of Racial and Ethnic Health Disparities,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Community Mental Health Journal,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Cognitive Therapy and Research,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Naunyn-Schmiedeberg's Archives of Pharmacology,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Cognitive Therapy and Research,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Current Psychiatry Reports,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,International Urology and Nephrology,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-04-17,2018-07-31,Mindfulness,Health care seeking behavior for depression in Northeast Ethiopia: depression is not considered as illness by more than half of the participants
2018-02-13,2018-06-18,Surgical Endoscopy,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Journal of Immigrant and Minority Health,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Supportive Care in Cancer,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Community Mental Health Journal,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Community Mental Health Journal,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Cognitive Therapy and Research,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Bulletin of Experimental Biology and Medicine,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Journal of Family Violence,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Molecular Neurobiology,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Journal of Racial and Ethnic Health Disparities,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Child Psychiatry & Human Development,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Journal of Assisted Reproduction and Genetics,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Supportive Care in Cancer,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Archives of Women's Mental Health,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Metabolic Brain Disease,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Reactions Weekly,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Calcified Tissue International,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-02-13,2018-06-18,Journal of Behavioral Medicine,Neurotrophic factors and neuroplasticity pathways in the pathophysiology and treatment of depression
2018-04-29,2018-06-06,European Geriatric Medicine,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Archives of Sexual Behavior,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Motivation and Emotion,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,International Journal of Behavioral Medicine,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Community Mental Health Journal,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Journal of Abnormal Child Psychology,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Metabolic Brain Disease,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Journal of Autism and Developmental Disorders,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Heart and Vessels,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Reactions Weekly,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Community Mental Health Journal,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Journal of Abnormal Child Psychology,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Mindfulness,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,AIDS and Behavior,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-04-29,2018-06-06,Journal of Public Health Policy,Continuing versus new antidepressant use in older adults: US prescribing trends from 2006 to 2015
2018-01-09,2018-07-11,Journal of Medical Systems,Obesity and the onset of depressive symptoms among middle-aged and older adults in China: evidence from the CHARLS
2018-01-09,2018-07-11,Current Psychiatry Reports,Obesity and the onset of depressive symptoms among middle-aged and older adults in China: evidence from the CHARLS
2018-01-09,2018-07-11,Current Psychiatry Reports,Obesity and the onset of depressive symptoms among middle-aged and older adults in China: evidence from the CHARLS
2018-01-09,2018-07-11,Current Psychiatry Reports,Obesity and the onset of depressive symptoms among middle-aged and older adults in China: evidence from the CHARLS
2018-01-09,2018-07-11,Journal of Medical Systems,Obesity and the onset of depressive symptoms among middle-aged and older adults in China: evidence from the CHARLS
2018-01-09,2018-07-11,Current Psychiatry Reports,Obesity and the onset of depressive symptoms among middle-aged and older adults in China: evidence from the CHARLS
2018-01-09,2018-07-11,Current Psychiatry Reports,Obesity and the onset of depressive symptoms among middle-aged and older adults in China: evidence from the CHARLS
2018-02-22,2018-06-25,Brain Structure and Function,Personalised relaxation practice to improve sleep and functioning in patients with chronic fatigue syndrome and depression: study protocol for a randomised controlled trial
2018-02-22,2018-06-25,Bulletin of Experimental Biology and Medicine,Personalised relaxation practice to improve sleep and functioning in patients with chronic fatigue syndrome and depression: study protocol for a randomised controlled trial
2018-02-22,2018-06-25,World Journal of Surgery,Personalised relaxation practice to improve sleep and functioning in patients with chronic fatigue syndrome and depression: study protocol for a randomised controlled trial
2018-01-25,2018-04-30,Current Cardiovascular Risk Reports,How is a specialist depression service effective for persistent moderate to severe depressive disorder?: a qualitative study of service user experience
2018-01-25,2018-04-30,Current Pain and Headache Reports,How is a specialist depression service effective for persistent moderate to severe depressive disorder?: a qualitative study of service user experience
2017-11-27,2018-05-24,Neuroscience and Behavioral Physiology,Treating insomnia with medications
2017-11-27,2018-05-24,Neuroscience and Behavioral Physiology,Treating insomnia with medications
2017-11-27,2018-05-24,Osteoporosis International,Treating insomnia with medications
2017-11-27,2018-05-24,Metabolic Brain Disease,Treating insomnia with medications
2017-11-27,2018-05-24,Cognitive Therapy and Research,Treating insomnia with medications
2017-11-27,2018-05-24,PharmacoEconomics & Outcomes News,Treating insomnia with medications
2017-11-27,2018-05-24,Journal of Neural Transmission,Treating insomnia with medications
2017-11-27,2018-05-24,Child Psychiatry & Human Development,Treating insomnia with medications
2017-11-27,2018-05-24,Journal of Rational-Emotive & Cognitive-Behavior Therapy,Treating insomnia with medications
2017-11-27,2018-05-24,Psychological Injury and Law,Treating insomnia with medications
2017-11-27,2018-05-24,Journal of Child and Family Studies,Treating insomnia with medications
2017-11-27,2018-05-24,Psychiatric Quarterly,Treating insomnia with medications
2017-07-31,2017-12-15,Nuclear Medicine and Molecular Imaging,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,International Journal of Behavioral Medicine,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Global Social Welfare,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Brain Structure and Function,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Clinical Child and Family Psychology Review,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Aging Clinical and Experimental Research,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Journal of Psychopathology and Behavioral Assessment,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Journal of Pediatric Neuropsychology,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Journal of Psychopathology and Behavioral Assessment,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Applied Magnetic Resonance,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Cognitive Therapy and Research,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,European Child & Adolescent Psychiatry,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
2017-07-31,2017-12-15,Acta Neurochirurgica,A Single Intraperitoneal Injection of Endotoxin Changes Glial Cells in Rats as Revealed by Positron Emission Tomography Using [11C]PK11195
